,host_count,avg_token_length,token_count,largest_token,url_length,ip_address,dots_count,critical_words,host_rank,host_country
3897,365,5.0,3,7,33,0,2,0,-1,-1
3898,365,5.0,3,7,64,0,2,0,-1,-1
3899,365,5.0,3,7,33,0,2,0,-1,-1
3900,365,5.0,3,7,67,0,2,0,-1,-1
3901,365,5.0,3,7,33,0,2,0,-1,-1
3902,365,5.0,3,7,33,0,2,0,-1,-1
3903,365,5.0,3,7,33,0,2,0,-1,-1
3904,365,5.0,3,7,33,0,2,0,-1,-1
3905,365,5.0,3,7,33,0,2,0,-1,-1
3906,365,5.0,3,7,33,0,2,0,-1,-1
3907,365,5.0,3,7,33,0,2,0,-1,-1
3908,365,5.0,3,7,66,0,2,0,-1,-1
3909,365,5.0,3,7,66,0,2,0,-1,-1
3910,365,5.0,3,7,33,0,2,0,-1,-1
3911,365,5.0,3,7,33,0,2,0,-1,-1
3912,365,5.0,3,7,57,0,2,0,-1,-1
3913,365,5.0,3,7,54,0,2,0,-1,-1
3914,365,5.0,3,7,55,0,2,0,-1,-1
3915,365,5.0,3,7,52,0,2,0,-1,-1
3916,365,5.0,3,7,33,0,2,0,-1,-1
3917,365,5.0,3,7,33,0,2,0,-1,-1
3918,365,5.0,3,7,54,0,2,0,-1,-1
3919,365,5.0,3,7,33,0,2,0,-1,-1
3920,365,5.0,3,7,33,0,2,0,-1,-1
3921,365,5.0,3,7,53,0,2,0,-1,-1
3922,365,5.0,3,7,51,0,2,0,-1,-1
3923,365,5.0,3,7,51,0,2,0,-1,-1
3924,365,5.0,3,7,33,0,2,0,-1,-1
3925,365,5.0,3,7,33,0,2,0,-1,-1
3926,365,5.0,3,7,33,0,2,0,-1,-1
3927,365,5.0,3,7,58,0,2,0,-1,-1
3928,365,5.0,3,7,33,0,2,0,-1,-1
3929,365,5.0,3,7,66,0,2,0,-1,-1
3930,365,5.0,3,7,62,0,2,0,-1,-1
3931,365,5.0,3,7,73,0,2,0,-1,-1
3932,365,5.0,3,7,62,0,2,0,-1,-1
3933,365,5.0,3,7,33,0,2,0,-1,-1
3934,365,5.0,3,7,33,0,2,0,-1,-1
3935,365,5.0,3,7,56,0,2,0,-1,-1
3936,365,5.0,3,7,61,0,2,0,-1,-1
3937,365,5.0,3,7,33,0,2,0,-1,-1
3938,365,5.0,3,7,33,0,2,0,-1,-1
3939,365,5.0,3,7,33,0,2,0,-1,-1
3940,365,5.0,3,7,56,0,2,0,-1,-1
3941,365,5.0,3,7,33,0,2,0,-1,-1
3942,365,5.0,3,7,56,0,2,0,-1,-1
3943,365,5.0,3,7,33,0,2,0,-1,-1
3944,365,5.0,3,7,58,0,2,0,-1,-1
3945,365,5.0,3,7,67,0,2,0,-1,-1
3946,365,5.0,3,7,33,0,2,0,-1,-1
3947,365,5.0,3,7,53,0,2,0,-1,-1
3948,365,5.0,3,7,33,0,2,0,-1,-1
3949,365,5.0,3,7,33,0,2,0,-1,-1
3950,365,5.0,3,7,33,0,2,0,-1,-1
3951,365,5.0,3,7,33,0,2,0,-1,-1
3952,365,5.0,3,7,33,0,2,0,-1,-1
3953,365,5.0,3,7,33,0,2,0,-1,-1
3954,365,5.0,3,7,33,0,2,0,-1,-1
3955,365,5.0,3,7,33,0,2,0,-1,-1
3956,365,5.0,3,7,56,0,2,0,-1,-1
3957,365,5.0,3,7,33,0,2,0,-1,-1
3958,365,5.0,3,7,33,0,2,0,-1,-1
3959,365,5.0,3,7,33,0,2,0,-1,-1
3960,365,5.0,3,7,33,0,2,0,-1,-1
3961,365,5.0,3,7,33,0,2,0,-1,-1
3962,365,5.0,3,7,33,0,2,0,-1,-1
3963,365,5.0,3,7,33,0,2,0,-1,-1
3964,365,5.0,3,7,33,0,2,0,-1,-1
3965,365,5.0,3,7,33,0,2,0,-1,-1
3966,365,5.0,3,7,57,0,2,0,-1,-1
3967,365,5.0,3,7,71,0,2,0,-1,-1
3968,365,5.0,3,7,33,0,2,0,-1,-1
3969,365,5.0,3,7,51,0,2,0,-1,-1
3970,365,5.0,3,7,33,0,2,0,-1,-1
3971,365,5.0,3,7,33,0,2,0,-1,-1
3972,365,5.0,3,7,56,0,2,0,-1,-1
3973,365,5.0,3,7,52,0,2,0,-1,-1
3974,365,5.0,3,7,33,0,2,0,-1,-1
3975,365,5.0,3,7,33,0,2,0,-1,-1
3976,365,5.0,3,7,33,0,2,0,-1,-1
3977,365,5.0,3,7,55,0,2,0,-1,-1
3978,365,5.0,3,7,33,0,2,0,-1,-1
3979,365,5.0,3,7,33,0,2,0,-1,-1
3980,365,5.0,3,7,33,0,2,0,-1,-1
3981,365,5.0,3,7,33,0,2,0,-1,-1
3982,365,5.0,3,7,33,0,2,0,-1,-1
3983,365,5.0,3,7,33,0,2,0,-1,-1
3984,365,5.0,3,7,57,0,2,0,-1,-1
3985,365,5.0,3,7,48,0,2,0,-1,-1
3986,365,5.0,3,7,55,0,2,0,-1,-1
3987,365,5.0,3,7,54,0,2,0,-1,-1
3988,365,5.0,3,7,55,0,2,0,-1,-1
3989,365,5.0,3,7,50,0,2,0,-1,-1
3990,365,5.0,3,7,52,0,2,0,-1,-1
3991,365,5.0,3,7,53,0,2,0,-1,-1
3992,365,5.0,3,7,56,0,2,0,-1,-1
3993,365,5.0,3,7,33,0,2,0,-1,-1
3994,365,5.0,3,7,33,0,2,0,-1,-1
3995,365,5.0,3,7,33,0,2,0,-1,-1
3996,365,5.0,3,7,33,0,2,0,-1,-1
3997,365,5.0,3,7,33,0,2,0,-1,-1
3998,365,5.0,3,7,33,0,2,0,-1,-1
3999,365,5.0,3,7,54,0,2,0,-1,-1
4000,365,5.0,3,7,59,0,2,0,-1,-1
4001,365,5.0,3,7,66,0,2,0,-1,-1
4002,365,5.0,3,7,33,0,2,0,-1,-1
4003,365,5.0,3,7,33,0,2,0,-1,-1
4004,365,5.0,3,7,33,0,2,0,-1,-1
4005,365,5.0,3,7,33,0,2,0,-1,-1
4006,365,5.0,3,7,33,0,2,0,-1,-1
4007,365,5.0,3,7,59,0,2,0,-1,-1
4008,365,5.0,3,7,60,0,2,0,-1,-1
4009,365,5.0,3,7,33,0,2,0,-1,-1
4010,365,5.0,3,7,33,0,2,0,-1,-1
4011,365,5.0,3,7,33,0,2,0,-1,-1
4012,365,5.0,3,7,33,0,2,0,-1,-1
4013,365,5.0,3,7,51,0,2,0,-1,-1
4014,365,5.0,3,7,33,0,2,0,-1,-1
4015,365,5.0,3,7,33,0,2,0,-1,-1
4016,365,5.0,3,7,53,0,2,0,-1,-1
4017,365,5.0,3,7,33,0,2,0,-1,-1
4018,365,5.0,3,7,33,0,2,0,-1,-1
4019,365,5.0,3,7,33,0,2,0,-1,-1
4020,365,5.0,3,7,49,0,2,0,-1,-1
4021,365,5.0,3,7,51,0,2,0,-1,-1
4022,365,5.0,3,7,33,0,2,0,-1,-1
4023,365,5.0,3,7,61,0,2,0,-1,-1
4024,365,5.0,3,7,49,0,2,0,-1,-1
4025,365,5.0,3,7,33,0,2,0,-1,-1
4026,365,5.0,3,7,33,0,2,0,-1,-1
4027,365,5.0,3,7,33,0,2,0,-1,-1
4028,365,5.0,3,7,33,0,2,0,-1,-1
4029,365,5.0,3,7,33,0,2,0,-1,-1
4030,365,5.0,3,7,33,0,2,0,-1,-1
4031,365,5.0,3,7,71,0,2,0,-1,-1
4032,365,5.0,3,7,33,0,2,0,-1,-1
4033,365,5.0,3,7,33,0,2,0,-1,-1
4034,365,5.0,3,7,33,0,2,0,-1,-1
4035,365,5.0,3,7,33,0,2,0,-1,-1
4036,365,5.0,3,7,33,0,2,0,-1,-1
4037,365,5.0,3,7,53,0,2,0,-1,-1
4038,365,5.0,3,7,33,0,2,0,-1,-1
4039,365,5.0,3,7,33,0,2,0,-1,-1
4040,365,5.0,3,7,33,0,2,0,-1,-1
4041,365,5.0,3,7,33,0,2,0,-1,-1
4042,365,5.0,3,7,33,0,2,0,-1,-1
4043,365,5.0,3,7,33,0,2,0,-1,-1
4044,365,5.0,3,7,33,0,2,0,-1,-1
4045,365,5.0,3,7,54,0,2,0,-1,-1
4046,365,5.0,3,7,33,0,2,0,-1,-1
4047,365,5.0,3,7,33,0,2,0,-1,-1
4048,365,5.0,3,7,33,0,2,0,-1,-1
4049,365,5.0,3,7,33,0,2,0,-1,-1
4050,365,5.0,3,7,33,0,2,0,-1,-1
4051,365,5.0,3,7,33,0,2,0,-1,-1
4052,365,5.0,3,7,33,0,2,0,-1,-1
4053,365,5.0,3,7,33,0,2,0,-1,-1
4054,365,5.0,3,7,33,0,2,0,-1,-1
4055,365,5.0,3,7,33,0,2,0,-1,-1
4056,365,5.0,3,7,33,0,2,0,-1,-1
4057,365,5.0,3,7,33,0,2,0,-1,-1
4058,365,5.0,3,7,33,0,2,0,-1,-1
4059,365,5.0,3,7,33,0,2,0,-1,-1
4060,365,5.0,3,7,33,0,2,0,-1,-1
4061,365,5.0,3,7,33,0,2,0,-1,-1
4062,365,5.0,3,7,33,0,2,0,-1,-1
4063,365,5.0,3,7,33,0,2,0,-1,-1
4064,365,5.0,3,7,33,0,2,0,-1,-1
4065,365,5.0,3,7,33,0,2,0,-1,-1
4066,365,5.0,3,7,33,0,2,0,-1,-1
4067,365,5.0,3,7,33,0,2,0,-1,-1
4068,365,5.0,3,7,33,0,2,0,-1,-1
4069,365,5.0,3,7,33,0,2,0,-1,-1
4070,365,5.0,3,7,33,0,2,0,-1,-1
4071,365,5.0,3,7,33,0,2,0,-1,-1
4072,365,5.0,3,7,33,0,2,0,-1,-1
4073,365,5.0,3,7,33,0,2,0,-1,-1
4074,365,5.0,3,7,33,0,2,0,-1,-1
4075,365,5.0,3,7,33,0,2,0,-1,-1
4076,365,5.0,3,7,33,0,2,0,-1,-1
4077,365,5.0,3,7,33,0,2,0,-1,-1
4078,365,5.0,3,7,33,0,2,0,-1,-1
4079,365,5.0,3,7,33,0,2,0,-1,-1
4080,365,5.0,3,7,33,0,2,0,-1,-1
4081,365,5.0,3,7,33,0,2,0,-1,-1
4082,365,5.0,3,7,33,0,2,0,-1,-1
4083,365,5.0,3,7,33,0,2,0,-1,-1
4084,365,5.0,3,7,33,0,2,0,-1,-1
4085,1,6.0,3,8,28,0,2,0,-1,-1
4086,1,6.5,2,10,27,0,1,0,-1,-1
4087,1,8.67,3,15,36,0,2,0,-1,-1
4088,1,9.0,3,16,37,0,2,0,-1,-1
4089,1,5.67,3,8,27,0,2,0,544457,54212
4090,1,5.67,3,8,27,0,2,0,364982,32631
4091,1,7.5,2,12,33,0,2,0,-1,-1
4092,1,4.67,3,8,24,0,2,0,364982,32631
4093,1,3.0,3,3,24,0,1,0,-1,-1
4094,1,5.67,3,9,27,0,2,0,-1,-1
4095,1,6.5,2,10,22,0,1,0,-1,-1
4096,1,3.0,2,3,15,0,1,0,-1,-1
4097,1,5.33,3,8,26,0,2,0,-1,-1
4098,1,6.33,3,10,36,0,2,0,-1,-1
4099,1,6.33,3,8,29,0,1,0,-1,-1
4100,1,7.5,2,12,33,0,2,0,-1,-1
4101,1,5.33,3,8,26,0,2,0,364982,32631
4102,1,5.5,2,8,37,0,2,0,-1,-1
4103,1,4.5,4,8,38,0,3,0,-1,-1
4104,1,5.33,3,7,26,0,1,0,-1,-1
4105,1,4.0,4,6,27,0,3,0,-1,-1
4106,1,4.33,3,7,23,0,2,0,-1,-1
4107,1,4.5,2,6,18,0,1,0,-1,-1
4108,1,3.33,3,4,20,0,2,0,-1,-1
4109,2,5.0,2,7,23,0,1,0,-1,-1
4110,2,5.0,2,7,24,0,1,0,-1,-1
4111,1,5.67,3,8,27,0,2,0,544457,54212
4112,1,1.56,9,4,44,0,3,0,-1,-1
4113,1,3.67,3,5,21,0,2,0,-1,-1
4114,1,5.67,3,7,28,0,2,0,-1,-1
4115,1,7.67,3,12,33,0,2,0,-1,-1
4116,1,9.0,3,16,37,0,2,0,-1,-1
4117,1,5.67,3,8,27,0,2,0,-1,-1
4118,1,6.0,3,8,28,0,2,0,-1,-1
4119,1,5.0,2,7,22,0,1,0,-1,-1
4120,1,5.67,3,8,27,0,2,0,-1,-1
4121,1,7.33,3,11,32,0,2,0,-1,-1
4122,1,6.67,3,9,30,0,2,0,-1,-1
4123,1,7.33,3,11,32,0,2,0,-1,-1
4124,1,4.67,3,8,24,0,2,0,544457,54212
4125,1,6.67,3,9,30,0,2,0,-1,-1
4126,1,5.5,2,8,24,0,1,0,-1,-1
4127,1,6.33,3,9,29,0,2,0,-1,-1
4128,1,7.0,3,10,31,0,2,0,-1,-1
4129,1,7.33,3,11,32,0,2,0,-1,-1
4130,1,7.33,3,14,32,0,2,0,-1,-1
4131,1,6.33,3,8,29,0,2,0,-1,-1
4132,1,8.0,3,13,34,0,2,0,-1,-1
4133,1,6.5,2,10,28,0,1,0,-1,-1
4134,1,6.67,3,9,30,0,2,0,-1,-1
4135,1,6.5,2,10,22,0,1,0,-1,-1
4136,1,7.33,3,11,32,0,2,0,-1,-1
4137,1,6.0,2,9,21,0,1,0,-1,-1
4138,1,7.0,3,10,31,0,2,0,364982,32631
4139,1,5.67,3,8,27,0,2,0,-1,-1
4140,1,4.75,4,12,35,0,2,0,-1,-1
4141,1,5.0,3,10,25,0,2,0,-1,-1
4142,1,4.75,4,9,41,0,3,0,-1,-1
4143,1,7.67,3,12,33,0,2,0,-1,-1
4144,1,5.5,2,8,39,0,2,0,-1,-1
4145,1,5.5,2,8,36,0,2,0,-1,-1
4146,1,6.5,2,10,29,0,1,0,-1,-1
4147,1,8.0,2,13,25,0,1,0,-1,-1
4148,1,6.0,3,11,28,0,2,0,-1,-1
4149,1,4.67,3,8,24,0,2,0,364982,32631
4150,1,7.67,3,11,33,0,2,0,-1,-1
4151,1,9.0,3,16,37,0,2,0,-1,-1
4152,1,6.67,3,12,30,0,2,0,-1,-1
4153,1,5.0,3,6,25,0,2,0,-1,-1
4154,1,4.75,4,8,30,0,2,0,-1,-1
4155,1,9.5,2,16,36,0,1,0,-1,-1
4156,1,6.5,2,10,36,0,2,0,-1,-1
4157,1,7.33,3,11,32,0,2,0,-1,-1
4158,1,5.0,3,6,30,0,2,0,-1,-1
4159,1,4.67,3,8,38,0,3,0,-1,-1
4160,1,6.0,3,8,28,0,2,0,-1,-1
4161,1,5.0,3,8,25,0,2,0,-1,-1
4162,1,4.75,4,9,39,0,3,0,-1,-1
4163,1,6.67,3,9,30,0,2,0,-1,-1
4164,9,5.5,2,8,20,0,1,0,4599,1885
4165,1,5.5,2,8,26,0,1,0,-1,-1
4166,1,9.5,2,16,28,0,1,0,-1,-1
4167,1,4.5,4,8,30,0,2,0,-1,-1
4168,1,5.0,2,8,23,0,1,0,-1,-1
4169,1,7.67,3,12,33,0,2,0,-1,-1
4170,1,6.67,3,9,30,0,2,0,-1,-1
4171,2,5.5,2,8,20,0,1,0,-1,-1
4172,2,5.5,2,8,40,0,1,0,-1,-1
4173,1,6.33,3,8,29,0,2,0,364982,32631
4174,1,5.33,3,8,26,0,2,0,-1,-1
4175,1,7.0,3,10,31,0,2,0,-1,-1
4176,1,5.0,2,7,29,0,1,0,-1,-1
4177,1,8.33,3,13,35,0,2,0,-1,-1
4178,2,7.5,2,12,24,0,1,0,-1,-1
4179,2,7.5,2,12,33,0,1,0,-1,-1
4180,1,6.33,3,8,29,0,2,0,-1,-1
4181,1,8.5,2,14,26,0,1,0,-1,-1
4182,1,9.0,3,16,37,0,2,0,364982,32631
4183,1,6.0,3,8,28,0,2,0,-1,-1
4184,1,10.0,2,17,29,0,1,0,-1,-1
4185,1,7.0,2,11,28,0,1,0,-1,-1
4186,1,7.67,3,11,33,0,2,0,-1,-1
4187,1,5.33,3,9,26,0,2,0,-1,-1
4188,1,7.67,3,14,33,0,2,0,-1,-1
4189,1,5.0,2,7,24,0,1,0,-1,-1
4190,1,7.0,2,11,31,0,1,0,-1,-1
4191,1,4.67,3,7,24,0,2,0,-1,-1
4192,1,5.67,3,11,27,0,2,0,-1,-1
4193,1,4.0,3,5,29,0,2,0,-1,-1
4194,2,4.33,3,6,23,0,1,0,-1,-1
4195,2,4.33,3,6,32,0,2,0,-1,-1
4196,1,7.0,3,11,31,0,2,0,-1,-1
4197,1,8.67,3,12,36,0,2,0,-1,-1
4198,1,10.67,3,17,48,0,2,0,-1,-1
4199,1,8.67,3,15,36,0,2,0,-1,-1
4200,1,6.0,3,10,36,0,2,0,-1,-1
4201,1,6.33,3,11,39,0,3,0,-1,-1
4202,1,7.0,3,10,31,0,2,0,-1,-1
4203,1,6.0,3,8,28,0,2,0,364982,32631
4204,1,6.5,2,10,28,0,1,0,-1,-1
4205,1,7.0,3,10,37,0,2,0,2219,605
4206,1,7.0,2,11,40,0,2,0,-1,-1
4207,1,6.0,2,9,21,0,1,0,-1,-1
4208,1,6.5,2,10,22,0,1,0,-1,-1
4209,1,4.5,2,6,20,0,1,0,-1,-1
4210,1,5.0,2,7,19,0,1,0,-1,-1
4211,1,3.5,2,4,28,0,1,0,-1,-1
4212,1,5.5,2,8,47,0,1,0,-1,-1
4213,3,6.0,2,9,21,0,1,0,-1,-1
4214,3,6.0,2,9,32,0,1,0,-1,-1
4215,3,6.0,2,9,28,0,1,0,-1,-1
4216,5,6.0,2,9,34,0,1,0,-1,-1
4217,5,6.0,2,9,31,0,1,0,-1,-1
4218,5,6.0,2,9,36,0,1,0,-1,-1
4219,5,6.0,2,9,40,0,1,0,-1,-1
4220,5,6.0,2,9,44,0,1,0,-1,-1
4221,1,6.0,2,9,27,0,1,0,-1,-1
4222,1,6.33,3,10,39,0,3,0,-1,-1
4223,1,7.67,3,11,33,0,2,0,-1,-1
4224,1,5.0,2,7,28,0,2,0,-1,-1
4225,1,5.5,4,10,50,0,3,0,238979,80538
4226,1,7.0,3,10,31,0,2,0,-1,-1
4227,1,6.0,2,9,35,0,2,0,-1,-1
4228,1,8.0,2,13,25,0,1,0,-1,-1
4229,1,3.0,3,4,19,0,2,0,-1,-1
4230,2,4.0,2,5,17,0,1,0,-1,-1
4231,1,3.5,2,4,16,0,1,0,-1,-1
4232,1,8.0,3,12,34,0,2,0,-1,-1
4233,1,7.5,2,12,29,0,1,0,-1,-1
4234,1,5.67,3,8,27,0,2,0,-1,-1
4235,1,6.0,3,8,28,0,2,0,-1,-1
4236,1,7.0,3,9,31,0,2,0,-1,-1
4237,2,6.5,2,10,33,0,2,0,-1,-1
4238,2,6.5,2,10,33,0,1,0,-1,-1
4239,1,7.67,3,12,33,0,2,0,-1,-1
4240,1,6.33,3,12,29,0,2,0,-1,-1
4241,1,7.33,3,11,32,0,2,0,-1,-1
4242,1,6.0,3,10,28,0,2,0,-1,-1
4243,1,9.33,3,14,38,0,2,0,-1,-1
4244,1,7.0,2,11,37,0,2,0,-1,-1
4245,2,6.5,2,10,31,0,1,0,-1,-1
4246,2,6.5,2,10,30,0,1,0,-1,-1
4247,1,7.0,3,10,31,0,2,0,-1,-1
4248,1,8.67,3,15,36,0,2,0,-1,-1
4249,1,5.0,2,7,19,0,1,0,-1,-1
4250,2,7.0,2,11,23,0,1,0,-1,-1
4251,2,7.0,2,11,40,0,2,0,-1,-1
4252,1,7.67,3,12,33,0,2,0,-1,-1
4253,1,7.5,2,12,34,0,2,0,-1,-1
4254,1,7.0,3,10,31,0,2,0,-1,-1
4255,1,9.0,3,16,37,0,2,0,-1,-1
4256,1,6.33,3,8,29,0,2,0,-1,-1
4257,1,6.0,3,9,28,0,2,0,-1,-1
4258,1,6.5,4,12,54,0,4,0,1382,319
4259,1,6.33,3,8,29,0,2,0,-1,-1
4260,2,4.0,4,7,27,0,2,0,-1,-1
4261,2,4.0,4,7,32,0,2,0,-1,-1
4262,1,16.5,2,30,42,0,1,0,-1,-1
4263,1,10.0,3,19,40,0,2,0,-1,-1
4264,1,9.0,2,15,27,0,1,0,-1,-1
4265,1,4.0,4,5,32,0,2,0,-1,-1
4266,1,4.0,3,6,22,0,1,0,-1,-1
4267,2,7.5,2,12,32,0,2,0,-1,-1
4268,2,7.5,2,12,36,0,2,0,-1,-1
4269,1,4.33,3,6,23,0,2,0,-1,-1
4270,1,6.5,2,9,22,0,1,0,-1,-1
4271,1,5.0,2,7,19,0,1,0,-1,-1
4272,1,6.0,3,8,28,0,2,0,-1,-1
4273,1,5.67,3,9,27,0,2,0,-1,-1
4274,1,8.33,3,14,35,0,2,0,364982,32631
4275,1,6.0,4,8,35,0,2,0,-1,-1
4276,1,5.33,3,8,26,0,2,0,-1,-1
4277,1,6.0,2,9,40,0,2,0,-1,-1
4278,1,8.33,3,12,35,0,2,0,-1,-1
4279,1,5.67,3,8,31,0,2,0,-1,-1
4280,1,6.0,3,8,28,0,2,0,-1,-1
4281,1,7.0,2,11,27,0,1,0,-1,-1
4282,2,9.0,3,13,37,0,2,0,-1,-1
4283,2,9.0,3,13,45,0,2,0,-1,-1
4284,1,3.5,2,4,26,0,1,0,580638,338274
4285,1,5.33,3,8,26,0,2,0,-1,-1
4286,1,4.0,3,6,30,0,2,0,-1,-1
4287,1,4.5,4,8,29,0,2,0,-1,-1
4288,1,5.5,2,8,29,0,2,0,-1,-1
4289,1,6.0,2,9,40,0,2,0,-1,-1
4290,1,6.0,3,10,28,0,2,0,2913940,629416
4291,1,5.0,2,7,19,0,1,0,-1,-1
4292,1,5.0,2,7,19,0,1,0,1520013,91377
4293,1,6.67,3,9,30,0,2,0,-1,-1
4294,1,4.67,3,9,46,0,3,0,240066,201095
4295,1,3.67,3,6,37,0,2,0,-1,-1
4296,1,7.33,3,11,32,0,2,0,364982,32631
4297,2,6.5,2,10,22,0,1,0,-1,-1
4298,2,6.5,2,10,31,0,2,0,-1,-1
4299,1,7.67,3,12,33,0,2,0,-1,-1
4300,1,4.67,3,7,49,0,3,0,-1,-1
4301,2,3.67,3,5,41,0,3,0,19006,3183
4302,2,3.67,3,5,37,0,3,0,19006,3183
4303,1,6.0,2,9,31,0,2,0,-1,-1
4304,1,6.0,2,9,21,0,1,0,-1,-1
4305,1,6.0,3,8,28,0,2,0,-1,-1
4306,3,5.33,3,9,34,0,2,0,-1,-1
4307,3,5.33,3,9,36,0,2,0,-1,-1
4308,3,5.33,3,9,37,0,2,0,-1,-1
4309,2,6.67,3,9,30,0,2,0,-1,-1
4310,2,6.67,3,9,38,0,2,0,-1,-1
4311,1,5.0,2,6,19,0,1,0,-1,-1
4312,1,6.67,3,9,30,0,2,0,544457,54212
4313,1,5.0,2,7,19,0,1,0,-1,-1
4314,1,5.67,3,9,27,0,2,0,-1,-1
4315,1,8.0,3,15,43,0,3,0,-1,-1
4316,1,4.0,2,6,33,0,2,0,-1,-1
4317,1,7.67,3,11,33,0,2,0,-1,-1
4318,1,7.67,3,15,33,0,2,0,-1,-1
4319,1,5.67,3,9,37,0,3,0,-1,-1
4320,1,7.33,3,14,32,0,2,0,-1,-1
4321,1,5.5,2,8,20,0,1,0,-1,-1
4322,1,7.67,3,12,33,0,2,0,-1,-1
4323,1,3.5,2,4,24,0,1,0,-1,-1
4324,1,5.25,4,11,42,0,4,0,-1,-1
4325,1,6.67,3,11,30,0,2,0,-1,-1
4326,1,4.67,3,6,24,0,2,0,-1,-1
4327,1,7.0,3,12,31,0,2,0,-1,-1
4328,1,5.67,3,8,27,0,2,0,-1,-1
4329,2,6.67,3,11,30,0,2,0,-1,-1
4330,2,6.67,3,11,39,0,3,0,-1,-1
4331,1,3.25,4,6,24,0,2,0,-1,-1
4332,1,3.67,3,7,26,0,2,0,-1,-1
4333,2,4.25,4,7,35,0,3,0,30578,5250
4334,2,4.25,4,7,36,0,3,0,30578,5250
4335,1,6.33,3,8,54,0,3,0,531941,110129
4336,1,7.5,2,12,24,0,1,0,130427,28449
4337,1,6.33,3,8,29,0,2,0,-1,-1
4338,1,5.67,3,8,27,0,2,0,-1,-1
4339,1,7.0,3,10,31,0,2,0,-1,-1
4340,1,10.67,3,15,42,0,2,0,-1,-1
4341,1,6.33,3,8,29,0,2,0,-1,-1
4342,2,3.5,2,4,16,0,1,0,-1,-1
4343,2,3.5,2,4,36,0,1,0,-1,-1
4344,1,6.67,3,9,30,0,2,0,-1,-1
4345,1,6.33,3,8,29,0,2,0,-1,-1
4346,1,4.5,2,7,18,0,1,0,-1,-1
4347,1,4.33,3,7,38,0,2,0,-1,-1
4348,1,5.33,3,8,33,0,2,0,-1,-1
4349,1,7.67,3,12,33,0,2,0,-1,-1
4350,1,5.0,3,8,25,0,2,0,-1,-1
4351,1,7.0,2,11,37,0,2,0,-1,-1
4352,1,8.0,3,13,34,0,2,0,-1,-1
4353,1,6.67,3,9,39,0,3,0,-1,-1
4354,3,4.75,4,9,38,0,2,0,-1,-1
4355,3,4.75,4,9,36,0,2,0,-1,-1
4356,3,4.75,4,9,35,0,2,0,-1,-1
4357,1,4.0,2,5,26,0,2,0,-1,-1
4358,2,5.5,2,8,20,0,1,0,-1,-1
4359,2,5.5,2,8,29,0,2,0,-1,-1
4360,2,4.33,3,7,31,0,2,0,-1,-1
4361,2,4.33,3,7,28,0,2,0,-1,-1
4362,1,4.33,3,7,26,0,2,0,-1,-1
4363,1,4.0,3,6,33,0,2,0,-1,-1
4364,1,3.33,3,5,31,0,3,0,-1,-1
4365,1,5.33,3,10,26,0,2,0,-1,-1
4366,1,2.67,3,3,23,0,2,0,-1,-1
4367,3,6.0,3,12,28,0,2,0,-1,-1
4368,3,6.0,3,12,44,0,3,0,-1,-1
4369,3,6.0,3,12,43,0,3,0,-1,-1
4370,1,4.33,3,7,32,0,2,0,-1,-1
4371,1,3.33,3,4,20,0,2,0,-1,-1
4372,2,6.0,3,12,28,0,2,0,-1,-1
4373,2,6.0,3,12,36,0,2,0,-1,-1
4374,1,3.33,3,5,20,0,2,0,-1,-1
4375,1,3.33,3,4,20,0,2,0,-1,-1
4376,1,5.0,3,9,25,0,2,0,-1,-1
4377,1,4.67,3,8,29,0,2,0,-1,-1
4378,1,10.0,3,24,40,0,2,0,-1,-1
4379,1,5.33,3,10,26,0,2,0,-1,-1
4380,1,6.0,3,12,28,0,2,0,-1,-1
4381,1,6.33,3,13,29,0,2,0,-1,-1
4382,1,7.0,3,15,40,0,3,0,-1,-1
4383,1,8.33,3,19,35,0,2,0,-1,-1
4384,1,5.33,3,10,26,0,2,0,-1,-1
4385,1,4.67,3,8,24,0,2,0,-1,-1
4386,1,3.67,3,5,26,0,2,0,-1,-1
4387,2,3.5,4,7,25,0,2,0,-1,-1
4388,2,3.5,4,7,34,0,3,0,-1,-1
4389,1,6.33,3,13,42,0,2,0,-1,-1
4390,1,5.33,3,10,38,0,3,0,-1,-1
4391,1,5.0,3,9,25,0,2,0,-1,-1
4392,1,5.33,3,10,26,0,2,0,-1,-1
4393,1,4.33,3,7,29,0,2,0,-1,-1
4394,1,5.33,3,10,33,0,2,0,-1,-1
4395,2,4.67,3,8,30,0,2,0,-1,-1
4396,2,4.67,3,8,31,0,2,0,-1,-1
4397,1,5.67,3,11,39,0,2,0,-1,-1
4398,1,4.33,3,7,23,0,2,0,-1,-1
4399,1,2.5,4,3,36,0,3,0,16516,119
4400,1,5.67,3,11,27,0,2,0,-1,-1
4401,1,5.67,3,11,27,0,2,0,-1,-1
4402,1,5.0,3,9,31,0,2,0,-1,-1
4403,1,5.33,3,10,37,0,2,0,-1,-1
4404,1,4.33,3,7,28,0,2,0,-1,-1
4405,1,6.33,3,13,29,0,2,0,-1,-1
4406,1,4.33,3,7,31,0,2,0,-1,-1
4407,1,4.0,4,6,36,0,3,0,-1,-1
4408,1,3.75,4,6,58,0,3,0,-1,-1
4409,1,4.67,3,8,33,0,2,0,7744,2455
4410,1,5.0,3,9,38,0,3,0,-1,-1
4411,1,5.33,3,10,26,0,2,0,-1,-1
4412,1,4.67,3,8,43,0,3,0,-1,-1
